"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
11632,"i271mw","Active mobile-broadband subscriptions","","count",9,"AIA","Anguilla","0",2012,"","Public Utilities Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","0",2009,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","0",2010,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","283249",2011,"","National Agency of Information Society","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","649405",2012,"","National Agency on Information Society","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","896058",2013,"Break in comparability: three-month activity period applied.","National Agency on Information Society","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","983417",2014,"","National Agency on Information Society","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","1.29728e+006",2015,"","Minister of State for the Innovation and Public Administration","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","1.68635e+006",2016,"","AKEP","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","2.03098e+006",2017,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","1.81e+006",2018,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","1.78916e+006",2019,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","1.99858e+006",2020,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","2.05644e+006",2021,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",10,"ALB","Albania","2.14018e+006",2022,"","Ministry of Infrastructure and Energy","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","0",2009,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","0",2010,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","0",2011,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","0",2012,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","0",2013,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","8.3024e+006",2014,"Source: ARPT.","Ministère de la Poste et des Technologies de l'Information et de la Communication","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","1.6319e+007",2015,"Source: ARPT.","Ministère de la  Poste et des Technologies de l'Information et de la Communication","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","2.66795e+007",2016,"Source : ARPT.","Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","3.23923e+007",2017,"Source : ARPT.","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","3.44808e+007",2018,"Correction : L’Ecart est dû après l'audit régulier de l'ARPCE","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","3.86702e+007",2019,"Correction des données de 2019 : après l'audit du régulateur (ARPCE) est: 38 670 221 l'ancienne valeur 41 325 252 était prise avant audit.","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","3.97407e+007",2020,"Données 2020 après l'audit du régulateur","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","4.29134e+007",2021,"","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",11,"DZA","Algeria","4.47585e+007",2022,"","Ministère de la Poste et des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","0",2010,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","27280",2013,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","29319",2014,"","Servei de Telecomunicacions d'Andorra","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","34094",2015,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","39001",2016,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","42823",2017,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","46544",2018,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","61000",2019,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","68500",2020,"From 2020, all mobile subscriptions include data","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","68500",2021,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",14,"AND","Andorra","76000",2022,"","Andorra Telecom SAU","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","2.0219e+006",2010,"","ITU research based on INDEC.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","7.02522e+006",2011,"USB modems and Blackberries only.","Comisión Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","6.73598e+006",2012,"USB modems and Blackberries only.","Comisión Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","1.32987e+007",2013,"Break in comparability: from this year incl. mobile-broadband subscriptions through 3G phones.","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","2.242e+007",2014,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","3.30516e+007",2015,"Preliminary.","Ente Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","3.5436e+007",2017,"","Ente Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","3.2262e+007",2019,"","Ente Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","3.1026e+007",2020,"","Ente Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",16,"ARG","Argentina","3.3e+007",2021,"","Ente Nacional de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","186062",2009,"","Ministry of Transport and Communications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","352462",2010,"","Ministry of Transport and Communications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","801891",2011,"","Ministry of Transport and Communications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","858524",2012,"","Ministry of Transport and Communications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","923284",2013,"","Ministry of Transport and Communication of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","1.02058e+006",2014,"","Ministry of Transport and Communication of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","1.2046e+006",2015,"","Ministry of Transport and Communication of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","1.61192e+006",2016,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","1.8848e+006",2017,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","2.15278e+006",2018,"","Ministry of High-Tech Industry of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","2.33071e+006",2019,"","Ministry of High-Tech Industry of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","2.34759e+006",2020,"","Ministry of High-Tech Industry of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","2.52726e+006",2021,"","Ministry of High-Tech Industry of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",17,"ARM","Armenia","2.83739e+006",2022,"","Ministry of High-Tech Industry of Armenia","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","7e+006",2010,"","ITU estimate.","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","1.13372e+007",2011,"Refers to subscriptions that are purchased separately from voice services, either as a standalone service (e.g. using a data card such as a USB modem/dongle) or as an add-on data package to voice services that requires an additional subscription.","Communication and Information Technology Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","1.59642e+007",2012,"Refers to subscriptions that are purchased separately from voice services, either as a standalone service (e.g. using a data card such as a USB modem/dongle) or as an add-on data package to voice services that requires an additional subscription.","Communication and Information Technology Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","2.45304e+007",2013,"","Communication and Information Technology Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","2.90859e+007",2014,"","Communication and Information Technology Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","3.33876e+007",2015,"","Communication and Information Technology Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","2.38846e+007",2016,"Decrease due to new SIM registration requirements","Communications and Information Technology Commission (CITC)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","2.96533e+007",2017,"","Communications and Information Technology Commission (CITC)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
11632,"i271mw","Active mobile-broadband subscriptions","","count",18,"SAU","Saudi Arabia","3.74405e+007",2018,"","CITC","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
